testid,duration,top_n_beacons,building,floor_true,x_true,y_true,floor_est,x_est,y_est,error,floor_error
"345",10,3,"Building",0,9.78429905146,38.5406772351,0,9.343496269156788,36.75324021960374,1.8409883696678877,0
"346",10,3,"Building",2,20.5731416345,53.1617040758,2,19.921252990127705,52.18029090811044,1.1781895477282105,0
"347",10,3,"Building",0,9.98072222358,32.5317407127,0,8.715523043842964,29.585792830401566,3.206140653437696,0
"348",10,3,"Building",2,19.783332043,39.1103600297,2,27.02761575404072,36.37888481945014,7.742131703236479,0
"314",10,4,"Building",2,27.7512466929,52.9957577633,2,25.982786933033918,45.665483005531584,7.540582069485246,0
"315",10,4,"Building",0,28.235846582,35.5951202436,0,27.10702123547185,30.873820316295287,4.854371191671676,0
"316",10,4,"Building",2,27.7016405859,46.324726442,2,27.21035742953726,44.86389277876957,1.5412313685339327,0
"317",10,4,"Building",2,27.9021953829,39.1067143171,2,27.489365459036907,39.22620544176711,0.4297751445942602,0
"318",10,4,"Building",0,31.3000519989,33.8670601127,0,26.79474146042839,34.02009501163857,4.507908908613446,0
"321",10,4,"Building",0,22.9716988027,27.5439314627,0,26.93567233996563,31.91182551704501,5.898439172707019,0
"322",10,4,"Building",2,27.9523336706,29.2320727314,2,27.24277007771816,27.39367848725946,1.9705770447339657,0
"325",10,4,"Building",2,35.7238171017,27.0766943831,2,28.029939518261212,25.846284095920936,7.791640504010561,0
"327",10,4,"Building",0,24.307378019,22.9095886419,0,17.751580176851693,28.417506908026823,8.56245577935734,0
"329",10,4,"Building",0,17.9825440131,22.7524923495,0,12.084272394877997,25.803295194155286,6.640557663274975,0
"333",10,4,"Building",2,7.73432111898,14.1968935699,2,11.871617830322073,17.405345725189854,5.2355887262528595,0
"335",10,4,"Building",2,7.6494341693,19.4796789237,2,9.158543904551129,17.58860351272604,2.419416955181572,0
"336",10,4,"Building",2,2.49255437632,17.1034864242,2,12.060812091024134,18.03588320544939,9.613579949877122,0
"338",10,4,"Building",0,9.15574435206,24.2449074932,0,8.953655499163528,27.255813873155525,3.017680754043061,0
"339",10,4,"Building",0,0.316690634106,31.6284370771,0,9.351905378266627,33.333701426535384,9.194728488354231,0
"340",10,4,"Building",2,0.0,41.6294754392,2,7.670870108846117,39.75106057854954,7.897511672387786,0
"341",10,4,"Building",2,7.8599899416,47.554094043,2,8.9018474078256,45.19758357034334,2.5765497448468824,0
"342",10,4,"Building",2,7.3718902781,52.0094549567,2,15.723613723597122,52.14730990192806,8.35286109641422,0
"343",10,4,"Building",0,8.37005020056,42.075345186,0,8.405472308334115,37.01362126456608,5.061847862444654,0
"344",10,4,"Building",2,9.57894968971,52.7095833994,2,9.68110917272854,45.59426894226421,7.116047806465065,0
"345",10,4,"Building",0,9.78429905146,38.5406772351,0,9.11121258351573,37.90062112894056,0.9288257168929371,0
"346",10,4,"Building",2,20.5731416345,53.1617040758,2,19.921207649892914,52.180179403205074,1.1783075163972505,0
"347",10,4,"Building",0,9.98072222358,32.5317407127,0,8.81170873676723,33.735678719375045,1.6781118128023635,0
"348",10,4,"Building",2,19.783332043,39.1103600297,2,27.02730722771792,36.37928656215117,7.741701283436229,0
