testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test95814,2019-03-08 14:59:13,10,2,1,9,3,31,2,9.900766,47.772912,31.0,2,9.590903268335117,48.45543607049053,True,0,0.74956922246967
Test6393,2019-03-08 14:59:39,10,2,1,9,3,31,2,9.900766,47.772912,31.0,2,9.073327088587657,37.90553953677562,True,0,9.902004568778887
Test94058,2019-03-08 15:00:02,10,2,1,9,3,31,2,9.900766,47.772912,31.0,2,9.590903268335117,48.45543607049053,True,0,0.74956922246967
Test96169,2019-03-08 15:00:27,10,2,1,9,3,31,2,9.900766,47.772912,31.0,2,7.125763962626022,42.95741431426696,True,0,5.55784618973303
Test94220,2019-04-03 22:07:56,10,2,1,9,3,31,2,9.542354,29.806902,31.0,1,5.853043794798455,26.46829957785684,True,1,4.975668389608018
Test6864,2019-04-03 22:08:24,10,2,1,9,3,31,2,9.542354,29.806902,31.0,2,8.615809527298548,17.622794438188897,True,0,12.219286465979758
Test16672,2019-04-03 22:11:39,10,2,1,9,3,31,2,13.477433999999999,52.49706,31.0,2,14.139137554005314,53.64009828976387,True,0,1.3207528630480359
Test17040,2019-04-03 22:12:29,10,2,1,9,3,31,2,13.477433999999999,52.49706,31.0,2,16.064376102759987,50.472197985588025,True,0,3.2851690398578848
Test17394,2019-04-03 22:13:31,10,2,1,9,3,31,2,23.970979999999997,52.49706,31.0,2,23.31716158044322,49.88719169496456,True,0,2.690518740945747
Test16307,2019-04-03 22:14:15,10,2,1,9,3,31,2,23.970979999999997,52.49706,31.0,2,24.1190527228488,51.95947368382558,True,0,0.5576061141969668
Test72308,2019-04-03 22:15:22,10,2,1,9,3,31,2,28.452598,40.170195,31.0,2,27.82681914431769,38.25653723346742,True,0,2.0133765727328616
Test32630,2019-04-03 22:16:07,10,2,1,9,3,31,2,28.452598,40.170195,31.0,2,27.82681914431769,38.25653723346742,True,0,2.0133765727328616
Test75370,2019-04-03 22:18:53,10,2,1,9,3,31,2,27.578136999999998,19.989047,31.0,2,29.18969521577392,27.35816892294065,True,0,7.543280307531527
Test94961,2019-04-03 22:22:07,10,2,1,9,3,31,2,13.69605,13.225632000000001,31.0,2,9.776000295218013,13.362909496753858,True,0,3.922452650966783
Test78229,2019-04-03 22:22:54,10,2,1,9,3,31,2,13.69605,13.225632000000001,31.0,2,9.791795320059675,19.28825847072732,True,0,7.2110085514718065
Test36336,2019-04-03 22:26:13,10,2,1,9,3,31,2,18.724207,30.134164000000002,31.0,2,18.167062761856904,31.929520900008804,True,0,1.879818103036904
