testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test32630,2019-04-03 22:16:07,10,2,1,2,3,31,2,28.452598,40.170195,31.0,2,22.41416886717227,43.02403964733495,True,0,6.678851373050983
Test75370,2019-04-03 22:18:53,10,2,1,2,3,31,2,27.578137,19.989047,31.0,2,21.30665482668524,27.328481854184695,True,0,9.653952176649
Test94961,2019-04-03 22:22:07,10,2,1,2,3,31,2,13.69605,13.225632,31.0,2,12.761955705248086,19.164565060387762,True,0,6.011942951097826
Test78229,2019-04-03 22:22:54,10,2,1,2,3,31,2,13.69605,13.225632,31.0,2,12.761955705248086,19.164565060387762,True,0,6.011942951097826
Test36336,2019-04-03 22:26:13,10,2,1,2,3,31,2,18.724207,30.134164,31.0,2,18.34229695079696,31.946228772901637,True,0,1.8518731130596764
Test57710,2019-04-03 22:27:07,10,2,1,2,3,31,2,18.724207,30.134164,31.0,2,17.5689979142567,28.83989640557999,True,0,1.7348304348695387
Test39441,2019-04-03 22:35:56,10,2,1,2,3,31,1,9.855012,28.149092,31.0,1,-0.4046600217031596,28.727926687579714,True,0,10.275987523759657
Test11293,2019-04-03 22:37:10,10,2,1,2,3,31,1,8.853477,44.733794,31.0,1,3.3307141654863166,42.754748311575376,True,0,5.866645648337533
Test39741,2019-04-03 22:38:18,10,2,1,2,3,31,1,27.426696000000003,42.941725,31.0,1,33.22180501097628,40.34544605435032,True,0,6.350114393672155
Test60272,2019-04-03 22:39:57,10,2,1,2,3,31,1,27.426696000000003,62.016434,31.0,1,22.96860643481824,54.596352538385815,True,0,8.656337069925879
Test25447,2019-04-03 22:40:39,10,2,1,2,3,31,1,10.188857,63.585071,31.0,1,16.987638001442978,60.54482889634327,True,0,7.447583175395161
Test3673,2019-01-24 02:07:31,10,2,1,7,3,31,1,15.6973,18.69581,31.0,1,18.45659144916665,19.344131014547234,True,0,2.834432824984168
Test13139,2019-01-24 02:16:52,10,2,1,7,3,31,1,28.550332,53.800097,31.0,1,28.21215940340066,54.61821561073587,True,0,0.8852563280333693
Test23777,2019-01-24 02:23:45,10,2,1,7,3,31,1,10.355779,62.313577,31.0,1,10.779639195312058,54.8740393425753,True,0,7.451602379449012
Test86285,2019-01-24 02:24:35,10,2,1,7,3,31,1,9.0204,43.572864,31.0,1,8.981322592396463,35.95403489071563,True,0,7.618929323747785
Test36167,2019-01-24 02:34:05,10,2,1,7,3,31,1,13.69423,19.690895,31.0,1,16.852535685323506,20.532036284203453,True,0,3.268396160494963
Test42627,2019-02-13 22:41:19,10,2,1,7,3,31,1,15.196533,16.373955,31.0,1,21.114604157239253,17.11233637012425,True,0,5.963956176054088
Test57096,2019-02-13 22:41:46,10,2,1,7,3,31,1,15.196533,16.373955,31.0,1,16.558308079649912,15.042421853146413,True,0,1.9045765641541783
Test99148,2019-02-13 22:44:47,10,2,1,7,3,31,1,22.874968,15.931693,31.0,1,18.16232852221658,12.509625043293454,True,0,5.824046698634935
Test57613,2019-02-13 22:45:12,10,2,1,7,3,31,1,22.874968,15.931693,31.0,1,18.16232852221658,12.509625043293454,True,0,5.824046698634935
Test71012,2019-02-13 22:47:10,10,2,1,7,3,31,1,17.533447,24.500456,31.0,1,16.852535615670643,20.532036285008868,True,0,4.02641221779882
Test47873,2019-02-13 22:49:32,10,2,1,7,3,31,1,27.048032,27.319857,31.0,1,29.42466010681295,24.857947275392622,True,0,3.421894307282106
Test81299,2019-02-13 22:50:08,10,2,1,7,3,31,1,27.048032,27.319857,31.0,1,29.011197702477276,27.089640846794588,True,0,1.9766180846536328
Test44031,2019-02-13 22:52:27,10,2,1,7,3,31,1,28.550332,39.592535,31.0,1,29.689018277814,36.78063605438625,True,0,3.033707652300335
Test33107,2019-02-13 22:53:45,10,2,1,7,3,31,1,28.38341,50.151462,31.0,1,28.93678050877449,49.170130378464414,True,0,1.1266013808827873
Test63717,2019-02-13 22:56:40,10,2,1,7,3,31,1,28.216488,58.775508,31.0,1,26.287255741895866,55.58492722401582,True,0,3.728504095986672
Test20202,2019-02-13 22:57:36,10,2,1,7,3,31,1,22.708046,61.926601,31.0,1,22.2539101205995,58.204830389451836,True,0,3.7493753979161526
Test99541,2019-02-13 22:57:53,10,2,1,7,3,31,1,22.708046,61.926601,31.0,1,16.90236871947784,63.23813133629975,True,0,5.951974505036605
Test10790,2019-02-13 22:59:49,10,2,1,7,3,31,1,16.364991,63.253377,31.0,1,14.126970606180693,56.72806289408181,True,0,6.898438915004325
Test13099,2019-02-13 23:00:08,10,2,1,7,3,31,1,16.364991,63.253377,31.0,1,14.126970606180693,56.72806289408181,True,0,6.898438915004325
Test50075,2019-02-13 23:00:39,10,2,1,7,3,31,1,9.187322,59.107201,31.0,1,11.428614463732062,58.061524994504055,True,0,2.4732226378658475
Test94635,2019-02-13 23:01:00,10,2,1,7,3,31,1,9.187322,59.107201,31.0,1,10.863254566186097,60.225869894657535,True,0,2.01498636776466
