testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test60573,2019-03-08 14:54:08,5,2,1,2,3,31,2,27.56847,30.461422999999996,31.0,2,23.193245009038836,22.519227615389344,True,0,9.067582988253367
Test80154,2019-03-08 14:54:20,5,2,1,2,3,31,2,27.56847,30.461422999999996,31.0,2,21.306654827610473,27.328481856211912,True,0,7.001831864848505
Test56757,2019-03-08 14:56:25,5,2,1,2,3,31,2,28.050317,46.169995,31.0,2,27.570891414924414,43.32773437300028,True,0,2.8824112065106005
Test49221,2019-03-08 14:56:36,5,2,1,2,3,31,2,28.050317,46.169995,31.0,2,21.190085785737484,42.96469453553922,True,0,7.572101648856428
Test63542,2019-03-08 14:56:46,5,2,1,2,3,31,2,28.050317,46.169995,31.0,2,27.570891414924414,43.32773437300028,True,0,2.8824112065106005
Test32525,2019-03-08 15:00:46,5,2,1,2,3,31,2,9.900766,47.772912,31.0,2,13.835714429957575,42.73555250420664,True,0,6.392089629869494
Test15659,2019-03-08 15:00:57,5,2,1,2,3,31,2,9.900766,47.772912,31.0,2,15.575901522919128,42.29342961325294,True,0,7.888719188193341
Test39297,2019-03-08 15:01:09,5,2,1,2,3,31,2,9.900766,47.772912,31.0,2,15.998418635485246,49.44724490912802,True,0,6.323350247584681
Test51260,2019-03-08 15:01:22,5,2,1,2,3,31,2,9.900766,47.772912,31.0,2,15.998418635485246,49.44724490912802,True,0,6.323350247584681
Test45863,2019-04-03 22:06:57,5,2,1,2,3,31,2,9.542354,29.806902,31.0,2,8.184037612998928,34.6182498652367,True,0,4.999409133839055
Test5138,2019-04-03 22:13:17,5,2,1,2,3,31,2,23.970979999999997,52.49706,31.0,1,34.84596323903393,45.064819516543395,True,1,13.172071175528933
Test71712,2019-04-03 22:13:58,5,2,1,2,3,31,2,23.970979999999997,52.49706,31.0,2,19.989131274503574,53.722474711973184,True,0,4.166144559308741
Test43222,2019-04-03 22:20:32,5,2,1,2,3,31,2,22.768594,13.661984,31.0,1,38.33301745399042,27.09510043809875,True,1,20.559666697070895
Test20474,2019-04-03 22:21:51,5,2,1,2,3,31,2,13.69605,13.225632000000001,31.0,2,17.98161452522684,30.462626991973668,True,0,17.761758349138972
Test84534,2019-04-03 22:23:53,5,2,1,2,3,31,2,9.433047,21.189006,31.0,1,6.479502039788564,34.4388196223534,True,1,13.575013401801565
Test16340,2019-04-03 22:26:45,5,2,1,2,3,31,2,18.724207,30.134164000000002,31.0,2,24.25956391826002,33.13588894316909,True,0,6.2968665895802935
Test44946,2019-04-03 22:32:52,5,2,1,2,3,31,1,19.03575,22.1786,31.0,1,-0.3457481391052658,29.06368580745606,True,0,20.56810338101629
Test90791,2019-04-03 22:35:38,5,2,1,2,3,31,1,9.855012,28.149092,31.0,1,3.8258478962494147,30.142613714289304,True,0,6.35019280142718
Test92522,2019-04-03 22:36:54,5,2,1,2,3,31,1,8.853477,44.733794,31.0,1,14.130833818863767,35.75206429944472,True,0,10.417387551946256
Test78864,2019-04-03 22:37:40,5,2,1,2,3,31,1,27.426696000000003,42.941725,31.0,1,29.562014992425247,40.893393496286414,True,0,2.958927026561742
Test76229,2019-04-03 22:39:33,5,2,1,2,3,31,1,27.426696000000003,62.016434,31.0,1,19.713465339277978,58.5055877331536,True,0,8.474666290476083
Test48338,2019-04-03 22:40:16,5,2,1,2,3,31,1,10.188857,63.585071,31.0,1,19.71346534266368,58.5055877345101,True,0,10.794411254233856
Test96786,2019-01-18 17:54:30,5,2,1,4,3,31,1,0.841197,33.400914,31.0,1,7.635299276249811,29.588825295613187,True,0,7.790497161943928
Test23667,2019-01-18 18:25:25,5,2,1,4,3,31,1,15.864222,17.811294,31.0,1,10.870269753245518,24.692726563113133,True,0,8.502568621513026
Test30680,2019-01-24 02:07:07,5,2,1,4,3,31,1,15.6973,18.69581,31.0,1,10.0143403143413,16.75736247291052,True,0,6.004465805057213
Test5444,2019-01-24 02:09:21,5,2,1,4,3,31,1,12.859617,8.579143,31.0,1,9.46095605000823,9.92273300756035,True,0,3.6546039951566547
Test11881,2019-01-24 02:11:14,5,2,1,4,3,31,1,4.0127239999999995,0.6184839999999999,31.0,1,12.341577078029877,9.819216825929058,True,0,12.410611513117967
Test12599,2019-01-24 02:13:35,5,2,1,4,3,31,1,28.717257,9.90592,31.0,1,19.978782414284904,8.35825947393252,True,0,8.874468501782859
Test57257,2019-01-24 02:15:23,5,2,1,4,3,31,1,27.548797999999998,34.119584,31.0,1,29.399381893525778,35.656679153687925,True,0,2.4056854030541754
Test13177,2019-01-24 02:17:15,5,2,1,4,3,31,1,28.550332,53.800096999999994,31.0,1,28.370768309729844,48.29761852049465,True,0,5.50540757222232
Test52481,2019-01-24 02:18:42,5,2,1,4,3,31,1,24.210347,54.795178,31.0,1,28.590488414318774,54.2732904333596,True,0,4.411122922980533
Test68842,2019-01-24 02:19:49,5,2,1,4,3,31,1,18.534983,49.156381,31.0,1,19.496297235064553,51.810358865193265,True,0,2.822715637019346
Test21017,2019-01-24 02:20:49,5,2,1,4,3,31,1,18.368059,56.287802,31.0,1,8.870105502145277,51.00987014755283,True,0,10.865895512404265
Test53151,2019-01-24 02:21:57,5,2,1,4,3,31,1,17.867292000000003,43.020041,31.0,1,8.870105502145277,51.00987014755283,True,0,12.032735960049326
Test66766,2019-01-24 02:23:24,5,2,1,4,3,31,1,10.355779,62.313577,31.0,1,10.254052875794786,58.69599127246733,True,0,3.6190157087796533
Test70090,2019-01-24 02:24:55,5,2,1,4,3,31,1,9.0204,43.572864,31.0,1,8.87916844706257,49.399770955446094,True,0,5.828618276999374
Test73394,2019-01-24 02:27:09,5,2,1,4,3,31,1,13.193462,30.636796999999998,31.0,1,7.635299276249811,29.588825295613187,True,0,5.656095610655951
Test35814,2019-01-24 02:28:49,5,2,1,4,3,31,1,13.360384,38.708017,31.0,1,1.7600863269445748,28.963272142088403,True,0,15.150147142826357
Test86088,2019-01-24 02:30:10,5,2,1,4,3,31,1,4.34657,33.732607,31.0,1,9.67708415403425,30.49546699172509,True,0,6.236461863872301
Test15800,2019-01-24 02:32:05,5,2,1,4,3,31,1,7.017328999999999,22.344445999999998,31.0,1,9.045845814149553,21.329315905506128,True,0,2.2683407094249723
Test88279,2019-01-24 02:33:45,5,2,1,4,3,31,1,13.69423,19.690895,31.0,1,8.889228611543597,31.899003534265923,True,0,13.119678057310873
Test62496,2019-02-13 22:40:56,5,2,1,4,3,31,1,15.196532999999999,16.373955,31.0,1,22.16704474683756,21.322292438473692,True,0,8.548337699096875
Test50153,2019-02-13 22:42:18,5,2,1,4,3,31,1,15.196532999999999,16.373955,31.0,1,11.98157932643237,24.97024911091775,True,0,9.177810172616624
Test34588,2019-02-13 22:44:12,5,2,1,4,3,31,1,22.874968,15.931693,31.0,1,19.54995654596393,8.900407989981984,True,0,7.777831964087107
Test70194,2019-02-13 22:44:25,5,2,1,4,3,31,1,22.874968,15.931693,31.0,1,20.119985960791194,8.987892039221222,True,0,7.470361291080597
Test25075,2019-02-13 22:46:29,5,2,1,4,3,31,1,17.533447,24.500456,31.0,1,9.341481017990258,17.268699186563904,True,0,10.927333309599566
Test20212,2019-02-13 22:46:49,5,2,1,4,3,31,1,17.533447,24.500456,31.0,1,9.308621902995814,19.770908770276257,True,0,9.487695445918225
Test58570,2019-02-13 22:48:53,5,2,1,4,3,31,1,27.048032,27.319857,31.0,1,27.404619273055008,30.42520399858161,True,0,3.1257534235612088
Test62785,2019-02-13 22:49:11,5,2,1,4,3,31,1,27.048032,27.319857,31.0,1,27.404619273055008,30.42520399858161,True,0,3.1257534235612088
Test34974,2019-02-13 22:51:47,5,2,1,4,3,31,1,28.550332,39.592535,31.0,1,28.576533310786125,37.5112063945245,True,0,2.081493519725078
Test90517,2019-02-13 22:52:01,5,2,1,4,3,31,1,28.550332,39.592535,31.0,1,28.576533310786125,37.5112063945245,True,0,2.081493519725078
Test20190,2019-02-13 22:54:08,5,2,1,4,3,31,1,28.383409999999998,50.151462,31.0,1,29.44091600222548,47.621722309189806,True,0,2.7418792548183792
Test29812,2019-02-13 22:54:20,5,2,1,4,3,31,1,28.383409999999998,50.151462,31.0,1,28.33805663804063,46.515726399029276,True,0,3.6360184663457065
Test12108,2019-02-13 22:54:33,5,2,1,4,3,31,1,28.383409999999998,50.151462,31.0,1,29.454243543860702,47.476659421926215,True,0,2.8811895651496897
