testid,timestamp,interval,loc_alg,floor_alg,bin_strat,top_n,building_true,floor_true,x_true,y_true,building_est,floor_est,x_est,y_est,building_error,floor_error,xy_error
Test77066,2019-03-08 14:39:07,10,2,1,7,3,31,2,9.900766,31.049160999999998,31.0,2,8.218174640557551,29.310305396435673,True,0,2.4196554492153304
Test9473,2019-03-08 14:39:30,10,2,1,7,3,31,2,9.900766,31.049160999999998,31.0,1,8.285909377159578,29.125935666368466,True,1,2.511286044291588
Test68121,2019-03-08 14:40:59,10,2,1,7,3,31,2,9.579535,17.638101000000002,31.0,2,8.142071408703625,36.96986449398308,True,0,19.385132998346943
Test99439,2019-03-08 14:41:32,10,2,1,7,3,31,2,9.579535,17.638101000000002,31.0,2,9.644465805189967,20.078548910431838,True,0,2.4413115354238855
Test15182,2019-03-08 14:41:54,10,2,1,7,3,31,2,9.579535,17.638101000000002,31.0,2,9.868626392885448,17.741928459010683,True,0,0.3071709209626831
Test98549,2019-03-08 14:45:48,10,2,1,7,3,31,2,14.879845999999999,13.310232000000001,31.0,2,14.177365967775062,13.371466853081962,True,0,0.7051438880871888
Test27807,2019-03-08 14:46:14,10,2,1,7,3,31,2,14.879845999999999,13.310232000000001,31.0,2,14.416875181731314,12.343445358904233,True,0,1.0719227527996653
Test90294,2019-03-08 14:46:36,10,2,1,7,3,31,2,14.879845999999999,13.310232000000001,31.0,2,14.177365959361925,13.371466877162892,True,0,0.7051438985597366
Test56086,2019-03-08 14:47:15,10,2,1,7,3,31,2,23.071236,13.791104,31.0,2,21.278416433760206,16.852927447820495,True,0,3.5480931248651877
Test75282,2019-03-08 14:47:36,10,2,1,7,3,31,2,23.071236,13.791104,31.0,2,26.964195648999272,13.818001524572852,True,0,3.8930525690728466
Test41126,2019-03-08 14:47:58,10,2,1,7,3,31,2,23.071236,13.791104,31.0,2,28.98111120016742,15.151903154970519,True,0,6.06451970247623
Test42325,2019-03-08 14:51:21,10,2,1,7,3,31,2,28.050317,18.599851,31.0,2,29.273095393879576,17.968325389757837,True,0,1.3762309388073113
Test70038,2019-03-08 14:51:41,10,2,1,7,3,31,2,28.050317,18.599851,31.0,2,28.69237577580695,22.32916316451975,True,0,3.7841787341543056
Test83470,2019-03-08 14:52:03,10,2,1,7,3,31,2,28.050317,18.599851,31.0,2,29.273095393879576,17.968325389757837,True,0,1.3762309388073113
Test47600,2019-03-08 14:52:42,10,2,1,7,3,31,2,27.56847,30.461422999999996,31.0,2,18.704228530985823,32.28649624201321,True,0,9.050175090002583
Test42000,2019-03-08 14:53:06,10,2,1,7,3,31,2,27.56847,30.461422999999996,31.0,2,18.704228530985823,32.28649624201321,True,0,9.050175090002583
Test8381,2019-03-08 14:53:29,10,2,1,7,3,31,2,27.56847,30.461422999999996,31.0,2,21.827372971255492,29.22655175288677,True,0,5.87240173101313
Test69867,2019-03-08 14:57:06,10,2,1,7,3,31,2,28.050317,46.169995,31.0,2,27.864114615737403,37.30314505902487,True,0,8.868804835132845
Test10056,2019-03-08 14:57:27,10,2,1,7,3,31,2,28.050317,46.169995,31.0,2,26.015440927233204,47.77285392083174,True,0,2.59034309534639
Test97719,2019-03-08 14:57:49,10,2,1,7,3,31,2,28.050317,46.169995,31.0,2,28.005958674976387,47.033955835739796,True,0,0.8650988305916888
Test95814,2019-03-08 14:59:13,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,9.982629135964556,48.63592995704875,True,0,0.8668919005380986
Test6393,2019-03-08 14:59:39,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,13.16305985299838,42.15566766673668,True,0,6.49584444725163
Test94058,2019-03-08 15:00:02,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,9.982629135964556,48.63592995704875,True,0,0.8668919005380986
Test96169,2019-03-08 15:00:27,10,2,1,7,3,31,2,9.900766,47.772912,31.0,2,8.436868560229705,51.56269470836423,True,0,4.062689834430213
Test94220,2019-04-03 22:07:56,10,2,1,7,3,31,2,9.542354,29.806902,31.0,1,8.767179298444605,24.471102587663772,True,1,5.391813348644326
Test6864,2019-04-03 22:08:24,10,2,1,7,3,31,2,9.542354,29.806902,31.0,2,0.07023743458759968,16.467124691406028,True,0,16.36064335139785
Test16672,2019-04-03 22:11:39,10,2,1,7,3,31,2,13.477433999999999,52.49706,31.0,2,17.10962904689776,53.885585030203956,True,0,3.888552766545868
Test17040,2019-04-03 22:12:29,10,2,1,7,3,31,2,13.477433999999999,52.49706,31.0,2,17.04109424857656,53.84530646714091,True,0,3.8101762299718764
Test17394,2019-04-03 22:13:31,10,2,1,7,3,31,2,23.970979999999997,52.49706,31.0,2,24.582904729313867,51.71687049107497,True,0,0.9915379691078537
Test16307,2019-04-03 22:14:15,10,2,1,7,3,31,2,23.970979999999997,52.49706,31.0,2,27.523683950335382,53.10224589988403,True,0,3.60388059349184
Test72308,2019-04-03 22:15:22,10,2,1,7,3,31,2,28.452598,40.170195,31.0,2,27.469083253165877,43.303006655690176,True,0,3.2835666777558226
Test32630,2019-04-03 22:16:07,10,2,1,7,3,31,2,28.452598,40.170195,31.0,2,27.469083253165877,43.303006655690176,True,0,3.2835666777558226
Test75370,2019-04-03 22:18:53,10,2,1,7,3,31,2,27.578136999999998,19.989047,31.0,2,29.302975678221422,27.483222888033712,True,0,7.690106677197301
Test94961,2019-04-03 22:22:07,10,2,1,7,3,31,2,13.69605,13.225632000000001,31.0,2,10.182709488831522,10.085335852676431,True,0,4.712220436303127
Test78229,2019-04-03 22:22:54,10,2,1,7,3,31,2,13.69605,13.225632000000001,31.0,2,9.039508268407895,20.23769217807206,True,0,8.417384916882604
Test36336,2019-04-03 22:26:13,10,2,1,7,3,31,2,18.724207,30.134164000000002,31.0,2,15.785020760704393,30.397612190321603,True,0,2.950969450578636
Test57710,2019-04-03 22:27:07,10,2,1,7,3,31,2,18.724207,30.134164000000002,31.0,2,15.509676264391823,29.193329093808913,True,0,3.3493847451251764
Test39441,2019-04-03 22:35:56,10,2,1,7,3,31,1,9.855012,28.149092,31.0,1,7.659326305941937,29.622606940110032,True,0,2.6442923336535076
Test11293,2019-04-03 22:37:10,10,2,1,7,3,31,1,8.853477,44.733794,31.0,1,8.003872589179553,35.16708206550282,True,0,9.604363846321965
Test39741,2019-04-03 22:38:18,10,2,1,7,3,31,1,27.426696000000003,42.941725,31.0,1,29.040824406334806,40.75024954383125,True,0,2.721759575555296
Test60272,2019-04-03 22:39:57,10,2,1,7,3,31,1,27.426696000000003,62.016434,31.0,1,26.181724567573372,64.10280900406762,True,0,2.4295914317342753
Test25447,2019-04-03 22:40:39,10,2,1,7,3,31,1,10.188857,63.585071,31.0,1,9.700235105000308,61.128575255244094,True,0,2.50462027067517
